epoch,train_loss,val_loss,val_accuracy,val_macro_f1
1,0.17342311922939982,0.04497223127950994,0.9806201550387597,0.9523917613805254
2,0.07678951436491428,0.005468933850295784,1.0,1.0
3,0.054603010595339466,0.0065518970968555515,0.9961240310077519,0.9972959564736219
